comments,likes,user,user_url,source,sentiment
"Знаток Вассерман утверждает, что вам сливают информацию заинтересованные люди которым надо кого-то очернить.<br>Хотелось бы услышать так ли это или нет.",0,@kindabro8766,https://www.youtube.com/channel/UCtKs9TdrOfeycduCASX2rgQ,YouTube,4 stars
"Ебааа, этот хуйлан молчал бы, горе- разоблачитель ...",0,@Eto_Patrik,https://www.youtube.com/channel/UC1SCot8YwP7Lj4veo-IMCCQ,YouTube,1 star
"Алексей, а что там с &quot;Кировлесом&quot;?",0,@user-nt2fu3gz2o,https://www.youtube.com/channel/UC99SCelqomnlKz7ZT3A_Leg,YouTube,1 star
Самая коррупция в РФ это ВУЗы и медицина!,0,@konstantinrybakov9699,https://www.youtube.com/channel/UC5SUaLCMScLJ53Z1a4DmsOQ,YouTube,1 star
"Посади этого человека на должность хорошую, воровать будет не хуже ненышних. в свое время не ту сторону выбрал, а назад дороги нет. Отрабатывает деньги. Да и если Шария смотрят в основном люди из России, то Навального с украины. Дворняжка лает, караван идёт. и ни чего с этим не поделаешь. по-крайней мере есть демократия. На Украине бы навального на кол пасадили",0,@user-mn5mv4zn7e,https://www.youtube.com/channel/UCWsKukdbXeSx2tm_gJuZgzQ,YouTube,4 stars
"Тут ошибочка в суммах вышла, надо подправить я думаю. У нас бюджет всей страны годовой чуть больше 15 триллионов, а доходы бюджета чуть больше 13 триллионов в 2016 году. Как можно ежегодно тратить на госзаказ сумму в 30 триллионов, которая в два раз превышает годовой бюджет страны ??? Я думаю это надо исправить на седьмой минуте. Может я ошибаюсь конечно, но по моему я прав.",0,@marychtv,https://www.youtube.com/channel/UCf3DiYk5jwiipIskKgvEcpA,YouTube,1 star
"Ребят, мне неудобно просить, ибо я ничего и никогда не просил у незнакомых людей, ну разве что дорогу узнавал. Мне нужна небольшая финансовая помощь, ибо до зарплаты ждать ещё 2 недели, аванс не дают, а в банке кредит не дают, ибо нет кредитной истории и работаю я на этой работе всего второй месяц. Рядом нет близких людей, так как я очень далеко от дома и так сложилось, что я не могу к ним обратиться. Я пишу именно сюда, потому, что знаю ; местный контингент людей понимает, какие в этой стране проблемы и как сложно в этой стране выживать, когда нет никакой материальной соц. защиты от государства. Больше 100 рублей кидать не нужно, я не хочу никого затруднять. 5469300639907143 (сбербанк Mastercard). Если вдруг захотите скинуть средства с расчётом на возврат, укажите в сообщении к получателю средств, номер своей карты, я скину сразу после того, как получу зарплату. Заранее всем спасибо, извините.",0,@MegaWarten,https://www.youtube.com/channel/UCfXiK0h9rUgjZyxRxIU9PmA,YouTube,1 star
"Боль антикорупционера которому не дают заниматься коррупцией. У нас вна Украине таких целая россыпь. (да олька, да получил свои +15)",0,@hanniballecter7259,https://www.youtube.com/channel/UCkSjRVcKQOoIMMceZiVjZYQ,YouTube,1 star
Алексей мы с тобой! Продолжай!,1,@user-zq6sd9lh3f,https://www.youtube.com/channel/UCnAwo-HT76s8YaoYGctPAuQ,YouTube,5 stars
"Я то, как дурак, настроился услышать кто же всё таки Ваш источник всех разоблачений! Но речь пошла снова - здорова о гос закупках.. ",0,@AlexeyBurdin,https://www.youtube.com/channel/UCG23FECq14KLzBL5Zc54bhA,YouTube,1 star
Не берет тот кому не предлагают....,0,@titangrad,https://www.youtube.com/channel/UCiNmF8An4Fy7xNEv3_VtEAQ,YouTube,1 star
"ну как это не хотят бороться с коррупцией? тебе же, Лёшенька, въебали срок))",0,@BigCrus,https://www.youtube.com/channel/UCQMDAtEmrF8iUFVskSeu0fg,YouTube,5 stars
Алексей я живу в оренбурге и работаю в президентской кадетке а обслуживает кадетку как раз мегалайн где до 31.10.16 мы и работали а теперь новая контора.с другим названием.,0,@kirilka139,https://www.youtube.com/channel/UCOOZIKWZlRx4Mc5EyE066mg,YouTube,5 stars
А чеж не все воруют????  Про Сша расскажи. Про Украину. Про Израиль. <br>Больше красок. <br>Одна вода опять.... Чеж прокурор то написал?) Чего ему то не запретили то?)<br>Почему ФАС рот не закрыли.<br>Ой шут...,1,@kosheyka,https://www.youtube.com/channel/UCxtlw7VxEgoY9EiWNRHLj7g,YouTube,1 star
"Ходор платит, Леша лижет.",0,@ahuramazdatheflame4215,https://www.youtube.com/channel/UC73oEf4uCdSpN9bg-8IkkPw,YouTube,1 star
"Алексей, Вы по телетексту читаете или это естественный поток мысли?",0,@tc5315,https://www.youtube.com/channel/UCl6BY2G4Cx_g5bDWx-iik9g,YouTube,1 star
"Так что же делать , Алексей. Снова революция?.  Не хотелось бы, ибо будет всем плохо нам , а не им",0,@user-rc4mt5wl9c,https://www.youtube.com/channel/UCVEO2JBOi2OHMT-p2zUMmAQ,YouTube,1 star
"Вот, с этой рубашкой хорошо! С глазами сочетается. <br>А фиолетовый ви-нек больше не надевайте!",0,@stoneymcmechan3210,https://www.youtube.com/channel/UCVj2LNtmudC-Ehq2N9n91hg,YouTube,5 stars
"навального для опытов на окраину оправить нужно, там ему место быть президентом, как раз там и показал себя!!!,",3,@alexeyyakovlev119,https://www.youtube.com/channel/UCdnFbIbkkmNJILnbQSLiEcw,YouTube,2 stars
"Да ужас, ужас, Леша хуевый из тебя рассказчик. Не выразительно.",0,@seregatulen85bashkiriya12,https://www.youtube.com/channel/UC-i1ohKJZLlqACS5z4i1dnA,YouTube,1 star
Коррупция есть везде. Но ее процент везде разный. И это самое главное!! Где-то из-за скандала министры уходят в отставку. А в России коррумпированно все 100% и честные просто вылетают из этой системы. Коррупция тормозит развитие страны и медленно ведет ее к гибели нарушая систему законности.,0,@foto3d3,https://www.youtube.com/channel/UC4BdUPK3Muw74g_XSfg8hEQ,YouTube,1 star
"Прошу прощения, нашел другие цифры. Непонятно, как на сайте госзаказа сразу 2 суммы указывают: 1 на 6 триллионов за 2015, вторую на 23 триллиона..",0,@user-gx5dp6yc2k,https://www.youtube.com/channel/UCkM-uZKD-i2qOrDDd6KkqpA,YouTube,1 star
Навальный наш президент!,75,@ilyasmith219,https://www.youtube.com/channel/UC2uHiokUOp75AUvs-wkjArQ,YouTube,5 stars
30 триллионов это какая то заоблачная сумма. Весь бюджет рф за 2015 год 16 триллионов.,0,@user-gx5dp6yc2k,https://www.youtube.com/channel/UCkM-uZKD-i2qOrDDd6KkqpA,YouTube,1 star
"Вся эта ситуация происходит в моем городе. Там все очень весело. Воинскую часть перевезли в никуда. До холодов солдаты жили в палатках, так как старые казармы в нашей воинской части разобрали на кирпичи. Условия быта прямо скажем ужасные. Солдатам и офицерам зп дают натурой (консервы, сгущенка) и они чтобы что-то прикупить должны продавать ее местному населению.",11,@user-mh3sk4bf4u,https://www.youtube.com/channel/UC-rY05SsAyUmezjkf2A0oqA,YouTube,5 stars
"Мозги ебёте . Нехуй давать взятки вообще никому . А тех , кто намекает на взятку или её вымогает - сливать . Пока сами не изменимся , все так и будут пиздить бабло  .Кто будет президентом , вообще не важно . Хоть Навальный, хть хуяльный , хоть Путин . Дело в людях",36,@fareaster9760,https://www.youtube.com/channel/UCozVxY0-9AFFEzkwjB6Prkg,YouTube,1 star
